,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
440,Goosebumps 2: Haunted Halloween,PG,90,5.6,2018,53
441,Night of the Living Dead,Not Rated,96,7.9,1968,89
442,From Hell,R,122,6.8,2001,54
443,Once Bitten,PG-13,94,5.5,1985,64
444,Fright Night,R,106,7.1,1985,62
445,Phantom of the Paradise,PG,91,7.4,1974,67
446,Sadistic Intentions,,82,4.6,2019,
447,Dracula: Dead and Loving It,PG-13,88,5.9,1995,
448,Scanners,R,103,6.8,1981,60
449,Children of the Corn,R,92,5.7,1984,45
450,The Wraith,PG-13,93,6.0,1986,39
451,Buffy the Vampire Slayer,PG-13,86,5.6,1992,48
452,The Crazies,R,101,6.5,2010,55
453,Priest,PG-13,87,5.7,2011,41
454,Blair Witch,R,89,5.0,2016,47
455,Take Shelter,R,120,7.4,2011,85
456,The Purge: Anarchy,R,103,6.4,2014,50
457,Invasion of the Body Snatchers,PG,115,7.4,1978,75
458,Pi,R,84,7.4,1998,72
459,A Tale of Two Sisters,R,114,7.2,2003,65
460,Scream 3,R,116,5.6,2000,56
461,Dead Silence,R,89,6.2,2007,34
462,Quarantine,R,89,6.0,2008,53
463,The Human Centipede II (Full Sequence),Not Rated,91,3.8,2011,17
464,Assimilate,,93,5.6,2019,
465,The Platform,,94,7.2,2019,
466,Anna and the Apocalypse,R,93,6.0,2017,63
467,REC,R,78,7.4,2007,69
468,Escape Room,R,81,4.2,2017,
469,Splice,R,104,5.7,2009,66
470,A Nightmare on Elm Street 3: Dream Warriors,R,96,6.6,1987,49
471,The Host,R,102,4.6,2020,32
472,The Haunting,PG-13,113,5.0,1999,42
473,Evil Dead II,R,84,7.8,1987,69
474,Turistas,R,93,5.4,2006,36
475,Ghost Stories,TV-MA,144,4.2,2019,
476,King Kong,Passed,100,7.9,1933,90
477,Beloved,R,172,6.0,1998,57
478,Case 39,R,109,6.2,2009,25
479,Underworld Awakening,R,88,6.4,2012,39
480,Malevolent,TV-MA,89,4.8,2018,
481,9,PG-13,79,7.1,2009,60
482,Twilight Zone: The Movie,PG,101,6.5,1983,44
483,Leprechaun,R,92,4.8,1993,17
484,Insidious: Chapter 2,PG-13,106,6.6,2013,40
485,The Last House on the Left,R,84,6.0,1972,68
486,This Island Earth,Passed,86,5.9,1955,
487,The Final Destination,R,82,5.2,2009,30
488,House on Haunted Hill,Not Rated,75,6.9,1959,
489,Frankenstein,R,123,6.4,1994,
490,The Black Cauldron,PG,80,6.4,1985,59
491,The Descent: Part 2,R,94,5.8,2009,
492,31,R,102,5.1,2016,35
493,Mom and Dad,R,86,5.5,2017,59
494,Don't Let Go,R,103,6.1,2019,49
495,The Strangers: Prey at Night,R,85,5.2,2018,48
496,Parasite,R,85,3.8,1982,
497,Winchester,PG-13,99,5.4,2018,28
498,Freaks of Nature,R,92,5.9,2015,
499,Deadcon,Not Rated,78,2.8,2019,
500,The Blob,R,95,6.5,1988,
501,The Frighteners,R,110,7.1,1996,52
502,Don't Look Now,R,110,7.3,1973,
503,The Purge: Election Year,R,108,6.0,2016,55
504,The Woman in Black,PG-13,95,6.4,2012,62
505,Friday the 13th: The Final Chapter,R,91,6.0,1984,33
506,13 Sins,R,93,6.3,2014,44
507,Dance of the Vampires,Not Rated,91,7.2,1967,56
508,Nightbreed,R,102,6.6,1990,40
509,The Wolfman,R,103,5.8,2010,43
510,Saw III,R,108,6.2,2006,48
511,One Cut of the Dead,Not Rated,96,7.7,2017,86
512,Dreamcatcher,R,134,5.5,2003,35
513,House on Haunted Hill,R,93,5.6,1999,28
514,The Burning,R,91,6.4,1981,42
515,I'm Thinking of Ending Things,,,,2020,
516,Rattlesnake,TV-MA,85,4.6,2019,
517,The Guest,R,100,6.7,2014,76
518,Friday the 13th: A New Beginning,R,92,4.8,1985,16
519,Agramon's Gate,,110,6.3,2019,
520,The Bye Bye Man,PG-13,96,4.2,2017,37
521,Psycho,R,105,4.6,1998,47
522,Raising Cain,R,92,6.1,1992,
523,Synchronic,,96,6.7,2019,61
524,Yoga Hosers,PG-13,88,4.3,2016,23
525,Berlin Syndrome,R,116,6.3,2017,70
526,Unfriended: Dark Web,R,92,5.9,2018,53
527,Friday the 13th Part III,R,95,5.7,1982,30
528,The Orphanage,R,105,7.4,2007,74
529,Maximum Overdrive,R,98,5.5,1986,24
530,Saw IV,R,93,5.9,2007,36
531,Queen of the Damned,R,101,5.3,2002,30
532,Jeepers Creepers III,Not Rated,100,4.0,2017,
533,Better Watch Out,R,89,6.5,2016,67
534,High Tension,R,91,6.8,2003,42
535,The Lurker,Not Rated,80,3.5,2019,
536,Untitled: The Walking Dead Movie,,,,,
537,House at the End of the Street,PG-13,101,5.6,2012,31
538,Insidious: Chapter 3,PG-13,97,6.1,2015,52
539,Thelma,Not Rated,116,7.0,2017,74
540,The Collector,R,90,6.4,2009,29
541,Friday the 13th Part VI: Jason Lives,R,86,6.0,1986,30
542,The Hunger,R,97,6.7,1983,52
543,Within,R,88,5.1,2016,
544,Starry Eyes,Not Rated,98,6.0,2014,49
545,Dead Ringers,R,116,7.3,1988,86
546,Byzantium,R,118,6.5,2012,66
547,Gremlins 2: The New Batch,PG-13,106,6.4,1990,
548,Hagazussa,,102,5.9,2017,72
549,Teeth,R,94,5.4,2007,57
550,Wolf Creek,R,99,6.2,2005,54
551,Deadgirl,R,101,5.6,2008,36
552,Creepshow,R,120,6.9,1982,59
553,Ouija: Origin of Evil,PG-13,99,6.1,2016,65
554,Angels Fallen,,86,6.1,2020,
555,The Voices,R,103,6.4,2014,58
556,Deep Rising,R,106,6.1,1998,
557,Friday the 13th Part VII: The New Blood,R,88,5.3,1988,13
558,The Domestics,R,95,5.7,2018,
559,Urban Legend,R,99,5.6,1998,35
560,Eight Legged Freaks,PG-13,99,5.4,2002,53
561,Cat People,R,118,6.2,1982,62
562,The Ruins,R,90,5.8,2008,44
563,Critters,PG-13,86,6.1,1986,52
564,I Spit on Your Grave: Vengeance is Mine,Unrated,92,5.2,2015,
565,Nightmare Cinema,R,119,5.4,2018,60
566,All the Boys Love Mandy Lane,R,90,5.5,2006,44
567,Day of the Dead,Not Rated,96,7.2,1985,60
568,A Nightmare on Elm Street 2: Freddy's Revenge,R,87,5.5,1985,43
569,Cujo,R,93,6.1,1983,57
570,House,R,93,6.2,1985,44
571,The Open House,TV-MA,94,3.2,2018,
572,The Brothers Grimm,PG-13,118,5.9,2005,51
573,Frankenstein,Passed,70,7.8,1931,91
574,Devil,PG-13,80,6.2,2010,44
575,Saw V,R,92,5.8,2008,20
576,The Entity,R,125,6.6,1982,35
577,Saturn 3,R,96,5.2,1980,9
578,An American Crime,R,98,7.3,2007,
579,Unfriended,R,83,5.5,2014,59
580,Dracula,Passed,75,7.5,1931,
581,Elvira: Mistress of the Dark,PG-13,96,6.6,1988,43
582,The Belko Experiment,R,89,6.1,2016,44
