,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
467,Gods and Generals,PG-13,219,6.4,2003,30
468,The King,,,,(I,
469,The Notorious Bettie Page,R,91,6.5,2005,64
470,Hollywoodland,R,126,6.5,2006,62
471,Cleopatra,,,,,
472,Christiane F.,R,138,7.6,1981,
473,Conviction,R,107,7.2,2010,61
474,Che: Part One,Not Rated,134,7.2,2008,
475,Quiz Show,PG-13,133,7.5,1994,88
476,Rasputin: The Mad Monk,Not Rated,91,6.3,1966,
477,Blaze,R,129,6.6,2018,75
478,The Passion of Joan of Arc,Not Rated,114,8.1,1928,
479,Lansky,,,,,
480,Truth,R,125,6.8,2015,66
481,Christine,R,119,6.9,2016,72
482,The Railway Man,R,116,7.1,2013,59
483,On My Skin: The Last Seven Days of Stefano Cucchi,TV-MA,100,7.3,2018,
484,Target Number One,,,,2020,
485,In Cold Blood,R,134,7.9,1967,89
486,Rebel in the Rye,PG-13,106,6.7,2017,46
487,Untitled Hulk Hogan Biopic,,,,,
488,"Paul, Apostle of Christ",PG-13,108,6.6,2018,52
489,Private Parts,R,109,6.9,1997,67
490,Find Me Guilty,R,125,7.0,2006,65
491,Missing,PG,122,7.7,1982,78
492,American Me,R,125,7.2,1992,66
493,Waterloo,G,123,7.3,1970,
494,Persepolis,PG-13,96,8.0,2007,90
495,Mark Felt: The Man Who Brought Down The White House,PG-13,103,6.4,2017,49
496,3096 Tage,,111,6.4,2013,
497,Adults in the Room,,124,5.8,2019,
498,The End of the Tour,R,106,7.3,2015,82
499,The Devil's Double,R,109,7.1,2011,52
500,Rise of the Footsoldier,R,119,6.8,2007,
501,LBJ,R,98,6.5,2016,54
502,Immortal Beloved,R,121,7.5,1994,
503,Machine Gun Preacher,R,129,6.8,2011,43
504,Benedetta,,,,2020,
505,My Dinner with Andre,PG,110,7.8,1981,83
506,Maudie,PG-13,115,7.6,2016,65
507,The Legend Is Born: Ip Man,Not Rated,100,7.1,2010,
508,Riding in Cars with Boys,PG-13,132,6.5,2001,43
509,Megan Leavey,PG-13,116,7.1,2017,66
510,Il divo - La spettacolare vita di Giulio Andreotti,Not Rated,110,7.3,2008,81
511,Queen Margot,R,159,7.4,1994,
512,Julius Caesar,Not Rated,120,7.3,1953,
513,Good Joe Bell,,,,2020,
514,The World's Fastest Indian,PG-13,127,7.8,2005,68
515,The Eyes of Tammy Faye,,,,2020,
516,Age of Consent,R,98,6.4,1969,
517,Bruna Surfistinha,TV-14,131,6.1,2011,
518,The Mercy,Not Rated,112,6.0,2018,60
519,I Saw the Light,R,123,5.7,2015,47
520,The Diary of Anne Frank,Approved,180,7.4,1959,59
521,Dragon: The Bruce Lee Story,PG-13,120,7.0,1993,
522,Fellini's Casanova,R,155,7.1,1976,
523,A Quiet Passion,PG-13,125,6.4,2016,77
524,Churchill,PG,105,6.4,2017,44
525,Pollock,R,122,7.0,2000,77
526,Fearless,PG-13,104,7.6,2006,70
527,Quo Vadis,Not Rated,171,7.2,1951,
528,Love Ranch,R,117,5.6,2010,37
529,The Wonderful World of the Brothers Grimm,G,135,6.4,1962,
530,The Fifth Estate,R,128,6.2,2013,49
531,Antwone Fisher,PG-13,120,7.3,2002,62
532,The Libertine,R,114,6.3,2004,44
533,The Whistleblower,R,112,7.1,2010,59
534,Worth,,118,8.7,2020,68
535,Gods and Monsters,R,105,7.4,1998,74
536,It's All Gone Pete Tong,R,90,7.3,2004,56
537,The Sapphires,PG-13,103,7.0,2012,67
538,Big Miracle,PG,107,6.5,2012,61
539,Pat Garrett & Billy the Kid,R,122,7.3,1973,53
540,Ayla: The Daughter of War,,125,8.5,2017,
541,The Girl King,Not Rated,106,5.9,2015,37
542,Bright Star,PG,119,6.9,2009,81
543,Inherit the Wind,Passed,128,8.1,1960,75
544,Macbeth,R,140,7.4,1971,
545,Mr. Turner,R,150,6.8,2014,94
546,The Dig,,,,2020,
547,Diana,PG-13,113,5.5,2013,35
548,El Angel,Not Rated,118,7.0,2018,61
549,A Night to Remember,Not Rated,123,7.9,1958,
550,Night and Day,Approved,128,6.2,1946,
551,Fur: An Imaginary Portrait of Diane Arbus,R,122,6.5,2006,50
552,Dahmer,R,101,5.6,2002,63
553,Bitva za Sevastopol,,110,7.1,2015,
554,Lonely Hearts,R,108,6.4,2006,60
555,Dr. Ehrlich's Magic Bullet,Approved,103,7.4,1940,
556,Zelda,,,,,
557,Shadowlands,PG,131,7.3,1993,
558,Auto Focus,R,105,6.6,2002,66
559,Chasing Mavericks,PG,116,7.2,2012,45
560,The Informant!,R,108,6.4,2009,66
561,Frances,R,140,7.4,1982,48
562,Bhaag milkha bhaag,Not Rated,186,8.2,2013,
563,Searching for Bobby Fischer,PG,109,7.4,1993,89
564,Mongol: The Rise of Genghis Khan,R,126,7.2,2007,74
565,The Long Riders,R,100,7.0,1980,64
566,Georgetown,R,99,6.9,2019,46
567,I'm Not Ashamed,PG-13,112,5.8,2016,31
568,The Damned United,R,98,7.5,2009,81
569,The Man Who Invented Christmas,PG,104,7.0,2017,60
570,Star 80,R,103,6.7,1983,63
571,Taking Woodstock,R,120,6.7,2009,55
572,Grace of Monaco,Not Rated,103,5.7,2014,21
573,8 Seconds,PG-13,105,6.6,1994,
574,The Miracle Worker,Not Rated,106,8.1,1962,83
575,Factory Girl,R,90,6.5,2006,45
576,Goya's Ghosts,R,113,6.9,2006,52
577,Lady Jane,PG-13,136,7.1,1986,
578,Barry,,104,5.8,2016,72
579,Reversal of Fortune,R,111,7.2,1990,93
