,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
540,Stargirl,PG,,,2020,
541,Journey 2: The Mysterious Island,PG,94,5.8,2012,41
542,Talladega Nights: The Ballad of Ricky Bobby,PG-13,108,6.6,2006,66
543,Swiss Army Man,R,97,7.0,2016,64
544,Lemony Snicket's A Series of Unfortunate Events,PG,108,6.8,2004,62
545,The Croods 2,,,,2020,
546,Mike and Dave Need Wedding Dates,R,98,6.0,2016,51
547,The Ridiculous 6,TV-14,119,4.8,2015,18
548,Kick-Ass 2,R,103,6.5,2013,41
549,Can't Buy Me Love,PG-13,94,6.8,1987,36
550,Robots,PG,91,6.3,2005,64
551,Tokyo!,Unrated,112,7.1,2008,63
552,Love Jacked,PG-13,100,5.9,2018,
553,Bring It On,PG-13,98,6.0,2000,52
554,CHIPS,R,100,6.0,2017,28
555,Heartbreakers,PG-13,123,6.2,2001,47
556,Keeping Up with the Joneses,PG-13,105,5.9,2016,34
