,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
411,Pom Poko,PG,119,7.3,1994,77
412,Alvin and the Chipmunks: Chipwrecked,G,87,4.3,2011,24
413,DuckTales the Movie: Treasure of the Lost Lamp,G,74,6.9,1990,
414,"Kumo no mukô, yakusoku no basho",TV-PG,91,7.0,2004,
415,Planet 51,PG,91,6.0,2009,39
416,Is It Wrong to Try to Pick Up Girls in a Dungeon - Arrow of the Orion,,82,6.6,2019,
417,Gigantic,,,,(I,
418,Swift,,90,5.4,2019,
419,The Nut Job,PG,85,5.7,2014,37
420,Digimon Adventure: Last Evolution Kizuna,,65,,2020,
421,Mars Needs Moms,PG,88,5.4,2011,49
422,Three Men in a Boat,Approved,84,5.5,1956,
423,Mune: Guardian of the Moon,PG,85,7.2,2014,
424,Justice League vs the Fatal Five,PG-13,77,6.5,2019,
425,The Three Caballeros,Approved,71,6.5,1944,85
426,Bébé's Kids,PG-13,72,5.8,1992,
427,Gnome Alone,PG,85,5.6,2017,
428,Fat Albert,PG,93,4.3,2004,39
429,Millennium Actress,PG,87,7.9,2001,70
430,Sword of the Stranger,Not Rated,103,7.8,2007,
431,Summer Wars,PG,114,7.5,2009,63
432,Strange Magic,PG,99,5.8,2015,25
433,Secret of the Wings,G,75,7.1,2012,
434,Astro Boy,PG,94,6.3,2009,53
435,Boruto: Naruto the Movie,PG,95,8.0,2015,
436,The Boy and the Beast,PG-13,119,7.7,2015,65
437,Code Geass: Fukkatsu No Lelouch,Not Rated,112,7.5,2019,
438,How Do You Live?,,,,,
439,Pokémon the Movie: I Choose You!,Not Rated,98,6.3,2017,
440,The Last: Naruto the Movie,TV-14,112,7.6,2014,
441,The Boss Baby 2,,,,2021,
442,The Lego Batman Movie 2,,,,2022,
443,Lego DC Batman: Family Matters,Not Rated,72,6.0,2019,
444,Redline,Not Rated,102,7.5,2009,
445,"Fortunately, the Milk",,,,,
446,Altered Carbon: Resleeved,,,,,
447,Son of Bigfoot,PG,92,6.1,2017,
448,Dragon Rider,,,,2020,
449,Vampire Hunter D: Bloodlust,R,103,7.7,2000,62
450,When the Wind Blows,,84,7.7,1986,
451,Children of the Sea,,111,6.6,2019,
452,It's Such a Beautiful Day,Not Rated,62,8.3,2012,90
453,Latte & the Magic Waterstone,,89,6.1,2019,
454,Terra Willy: Planète inconnue,,89,6.4,2019,
455,Maquia: When the Promised Flower Blooms,Not Rated,115,7.4,2018,72
456,The Rugrats Movie,G,79,5.9,1998,
457,Hello World: Harô wârudo,,97,7.1,2019,
458,Pokémon the Movie 2000,G,99,6.1,1999,28
459,Made in Abyss: Dawn of the Deep Soul,,105,8.8,2020,
460,Igor,PG,87,6.0,2008,40
461,Immortal,R,103,6.0,2004,
462,The Jungle Book 2,G,72,5.4,2003,38
463,No Game No Life: Zero,TV-MA,110,7.5,2017,
464,Gandahar,PG,78,7.1,1987,
465,Hell and Back,R,86,5.4,2015,
466,Resident Evil: Degeneration,R,98,6.5,2008,
467,Beavis and Butt-Head Do America,PG-13,81,6.8,1996,64
468,Wish Dragon,PG,,,2020,
469,L'illusionniste,PG,80,7.5,2010,82
470,The Thief and the Cobbler,G,90,7.1,1993,
471,Mosley,,96,7.8,2019,
472,The Ant Bully,PG,88,5.8,2006,59
473,To Your Last Death,,91,7.5,2019,
474,Return to Zootopia,,120,7.4,2017,
475,Valiant,G,76,5.5,2005,45
476,Pilgrim's Progress,PG,108,5.2,2019,
477,Children Who Chase Lost Voices,TV-14,116,7.2,2011,
478,Alice,Not Rated,86,7.5,1988,
479,Arthur Christmas,PG,97,7.1,2011,69
480,Despicable Me 4,,,,,
481,American Pop,R,96,7.3,1981,57
482,Ratchet & Clank,PG,94,5.6,2016,29
483,Jetsons: The Movie,G,82,5.6,1990,46
484,The BFG,,91,6.7,1989,
485,Hoodwinked Too! Hood vs. Evil,PG,86,4.7,2011,20
486,Paddington 3,,,,2020,
487,The Willoughbys,,,,2020,
488,Street Fighter II: The Animated Movie,PG-13,102,7.3,1994,
489,Heavy Traffic,R,77,6.6,1973,
490,Eight Crazy Nights,PG-13,76,5.4,2002,23
491,Alpha and Omega,PG,90,5.2,2010,36
492,Kimetsu no Yaiba: Mugen Ressha-Hen,,,,,
493,Ghost in the Shell 2: Innocence,PG-13,100,7.5,2004,66
494,Cats Don't Dance,G,75,6.9,1997,
495,Ne Zha,Not Rated,110,7.7,2019,54
496,Bakugan: Battle Force,,,,2019,
497,Modest Heroes,PG,53,6.6,2018,
498,Escape from Planet Earth,PG,89,5.9,2013,35
499,Fate/stay night [Heaven's Feel] II. lost butterfly,,117,7.9,2019,
500,Fireworks,,90,5.5,2017,40
501,The Incredible Mr. Limpet,G,99,6.5,1964,
502,The Plague Dogs,PG-13,103,7.8,1982,
503,B.O.O.: Bureau of Otherworldly Operations,,,,,
