,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
492,Fat Man and Little Boy,PG-13,127,6.5,1989,
493,Primeval,R,93,4.8,2007,35
494,Promise at Dawn,,131,7.2,2017,
495,Adrenochrome,,85,4.7,2017,
496,Hell in the Pacific,G,103,7.3,1968,
497,Bloody Sunday,R,107,7.6,2002,90
498,Flight of the Intruder,PG-13,115,5.8,1991,
499,Valiant,G,76,5.5,2005,45
500,Europa Europa,R,112,7.6,1990,75
501,Railroad Tigers,Not Rated,124,5.8,2016,47
502,More American Graffiti,PG,110,5.3,1979,
503,Major Dundee,Approved,123,6.7,1965,62
504,The Razor's Edge,PG-13,128,6.6,1984,47
505,The Boys in Company C,R,125,7.0,1978,62
506,Hour of Glory,Not Rated,106,7.3,1949,
507,The Cranes Are Flying,Not Rated,95,8.3,1957,
508,1944,,100,7.1,2015,
509,Panfilov's 28,PG-13,121,6.8,2016,
510,The Red Baron,PG-13,106,6.4,2008,
511,Girls of the Sun,Not Rated,115,6.4,2018,51
512,In the Army Now,PG,91,5.0,1994,
513,Mai wei,R,137,7.7,2011,30
514,"What Did You Do in the War, Daddy?",Approved,116,6.8,1966,
515,Age of Heroes,Not Rated,90,5.6,2011,
516,Savior,R,103,7.3,1998,
517,Max Manus: Man of War,Not Rated,118,7.3,2008,60
518,Dad's Army,Not Rated,100,5.2,2016,38
519,Escape to Athena,PG,125,5.7,1979,
520,A Woman of No Importance,,,,(II,
521,Lore,Not Rated,109,7.1,2012,76
522,"Rome, Open City",Not Rated,103,8.1,1945,
523,Prithviraj,,,,2020,
524,In Harm's Way,Not Rated,97,6.0,2017,
525,At War with Love,,99,7.0,2016,
526,Seminole Uprising,Approved,74,5.2,1955,
527,Hyena Road,R,120,6.5,2015,44
528,Forces spéciales,R,109,6.3,2011,37
529,Operation Red Sea,TV-MA,142,6.7,2018,
530,Kingdom,R,134,6.8,2019,62
531,A Tale of Love and Darkness,PG-13,95,6.0,2015,55
532,Omar,Not Rated,98,7.5,2013,75
533,Cromwell,G,139,6.9,1970,
534,Sophie Scholl: The Final Days,Not Rated,120,7.6,2005,76
535,"Lacombe, Lucien",R,138,7.7,1974,
536,No Surrender,,114,5.7,2018,
537,Loin des hommes,PG-13,101,7.2,2014,74
538,Warrior Queen,Not Rated,83,5.2,2003,
539,All Through the Night,Approved,107,7.1,1942,
540,Walking with the Enemy,PG-13,124,6.3,2013,44
541,The Incredible Mr. Limpet,G,99,6.5,1964,
542,Shining Through,R,132,6.4,1992,
543,Ship of Fools,Not Rated,149,7.1,1965,
544,Mamangam,,157,6.9,2019,
545,Jakob the Liar,PG-13,120,6.6,1999,40
546,High Road to China,PG,105,6.1,1983,42
547,The Hill,Approved,123,7.9,1965,81
548,Flukten over grensen,,96,7.2,2020,
549,Havana,R,144,6.1,1990,
550,Mohawk,,91,4.5,2017,70
551,Breaker Morant,PG,107,7.8,1980,72
552,The Sea Shall Not Have Them,Not Rated,91,6.4,1954,
553,The Devil's Brigade,Approved,130,6.8,1968,
554,Soldier of Orange,R,165,7.7,1977,
555,Missing in Action,R,101,5.4,1984,43
556,Shanghai Fortress,,107,4.2,2019,
557,Home of the Brave,R,106,5.6,2006,42
558,In the Land of Blood and Honey,R,127,4.5,2011,56
559,Grey Knight,R,80,4.6,1993,
560,La Grande Vadrouille,G,132,8.0,1966,
561,Swing Shift,PG,100,5.9,1984,60
562,The Last Front,,,,,
563,Mister Roberts,Not Rated,123,7.7,1955,
564,The King's Choice,,133,7.1,2016,64
565,The 300 Spartans,Approved,114,6.6,1962,
566,Zhan lang,Not Rated,90,5.4,2015,
567,A Farewell to Arms,Unrated,80,6.5,1932,
568,Thirty Seconds Over Tokyo,Passed,138,7.3,1944,
569,Hanover Street,PG,109,6.0,1979,32
570,K Troop,,,,,
571,Black Robe,R,101,7.1,1991,
572,Battle of Britain,,,,,
573,On the Milky Road,,125,6.4,2016,
574,The Battle of Neretva,G,105,7.2,1969,
