,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
471,Miracle,PG,135,7.5,2004,68
472,The Aftermath,R,108,6.3,2019,43
473,Lincoln,PG-13,150,7.3,2012,86
474,Moneyball,PG-13,133,7.6,2011,87
475,10 Cloverfield Lane,PG-13,103,7.2,2016,76
476,The Girl Next Door,R,109,6.7,2004,47
477,The Command,PG-13,117,6.6,2018,55
478,The Secret: Dare to Dream,PG,,,2020,
479,Dragged Across Concrete,R,159,7.0,2018,60
480,Sicario: Day of the Soldado,R,122,7.1,2018,61
481,Stalker,Not Rated,162,8.2,1979,
482,The Terminal,PG-13,128,7.3,2004,55
483,The Florida Project,R,111,7.6,2017,92
484,The Color Purple,PG-13,154,7.8,1985,78
485,Crash,R,112,7.8,2004,69
486,Footloose,PG,107,6.6,1984,42
487,The Danish Girl,R,119,7.1,2015,66
488,Captain Phillips,PG-13,134,7.8,2013,83
489,Fantastic Mr. Fox,PG,87,7.8,2009,83
490,Inherent Vice,R,148,6.7,2014,81
491,A Few Good Men,R,138,7.7,1992,62
492,Hugo,PG,126,7.5,2011,83
493,Anna Karenina,R,129,6.6,2012,63
494,Cast Away,PG-13,143,7.8,2000,73
495,The Book of Eli,R,118,6.9,2010,53
496,The Snowman,R,119,5.1,2017,23
497,Everest,PG-13,121,7.1,2015,64
498,Castle in the Sky,PG,125,8.0,1986,78
499,Zero Dark Thirty,R,157,7.4,2012,95
500,Apollo 13,PG,140,7.6,1995,77
501,Big Fish,PG-13,125,8.0,2003,58
502,Wonderland,R,104,6.6,2003,43
503,Primal Fear,R,129,7.7,1996,47
504,The Secret Garden,G,101,7.3,1993,74
505,War for the Planet of the Apes,PG-13,140,7.4,2017,82
506,The Mighty Ducks,PG,104,6.5,1992,46
507,Waiting for the Barbarians,,112,6.2,2019,55
508,The Disaster Artist,R,104,7.4,2017,76
509,Lone Survivor,R,121,7.5,2013,60
510,Last Night in Soho,,,,2020,
511,The Machinist,R,101,7.7,2004,61
512,V for Vendetta,R,132,8.2,2005,62
513,Enola Holmes,,,,2020,
514,The Sisters Brothers,R,122,7.0,2018,78
515,Pearl Harbor,PG-13,183,6.2,2001,44
516,The Dreamers,NC-17,115,7.2,2003,62
517,Rush,R,123,8.1,2013,74
518,Term Life,R,93,5.5,2016,23
519,Easy A,PG-13,92,7.1,2010,72
520,Misery,R,107,7.8,1990,75
521,What's Eating Gilbert Grape,PG-13,118,7.8,1993,73
522,Resistance,,,,2020,
523,Magnolia,R,188,8.0,1999,77
524,The Roads Not Taken,R,85,,2020,
525,Amadeus,R,160,8.3,1984,88
526,A Cure for Wellness,R,146,6.4,2016,47
527,Snow White and the Huntsman,PG-13,127,6.1,2012,57
528,Tolkien,PG-13,112,6.8,2019,48
529,Chef,R,114,7.3,2014,68
530,When Harry Met Sally...,R,95,7.6,1989,76
531,The Highwaymen,R,132,6.9,2019,58
532,The Lives of Others,R,137,8.4,2006,89
533,Jerry Maguire,R,139,7.3,1996,77
534,King Kong,PG-13,187,7.2,2005,81
535,Elizabeth,R,124,7.4,1998,75
536,A Ghost Story,R,92,6.8,2017,84
537,Say Anything...,PG-13,100,7.3,1989,85
538,Training Day,R,122,7.7,2001,69
539,An Officer and a Spy,,132,7.3,2019,56
540,Silence,R,161,7.2,2016,79
541,The Big Sick,R,120,7.6,2017,86
542,Breakfast at Tiffany's,Not Rated,115,7.7,1961,76
543,The Impossible,PG-13,114,7.6,2012,73
544,Den of Thieves,R,140,7.0,2018,49
545,The Fighter,R,116,7.8,2010,79
546,I Saw the Devil,Not Rated,144,7.8,2010,67
547,The Phantom of the Opera,PG-13,143,7.3,2004,40
548,The Post,PG-13,116,7.2,2017,83
549,Cloud Atlas,R,172,7.4,2012,55
550,Downsizing,R,135,5.7,2017,63
551,The Many Saints of Newark,,,,2020,
552,Gravity,PG-13,91,7.7,2013,96
553,Revolutionary Road,R,119,7.3,2008,69
554,Malena,R,108,7.5,2000,54
555,Blue Valentine,R,112,7.4,2010,81
556,Lolita,R,137,6.9,1997,46
557,The Art of Self-Defense,R,104,6.7,2019,65
558,Hanna,PG-13,111,6.8,2011,65
559,Leave No Trace,PG,109,7.2,2018,88
560,Shoplifters,R,121,8.0,2018,93
561,The Dirt,TV-MA,107,7.0,2019,39
562,Bridget Jones's Diary,R,97,6.7,2001,66
563,Raging Bull,R,129,8.2,1980,89
564,Pretty in Pink,PG-13,97,6.8,1986,57
565,Shooter,R,124,7.2,2007,53
566,Hairspray,PG,117,6.6,2007,81
567,The Intern,PG-13,121,7.1,2015,51
568,Cuddle Weather,,95,7.0,2019,
569,Searching,PG-13,102,7.6,2018,71
570,The Blind Side,PG-13,129,7.6,2009,53
571,Irréversible,Not Rated,97,7.4,2002,51
572,Kids,Unrated,91,7.1,1995,63
573,Beast,R,107,6.8,2017,74
574,I Lost My Body,TV-MA,81,7.6,2019,80
575,Sleepers,R,147,7.6,1996,49
576,The Death of Stalin,R,107,7.2,2017,88
577,Brooklyn,PG-13,117,7.5,2015,88
578,The Devil's Advocate,R,144,7.5,1997,60
579,Never Been Kissed,PG-13,107,6.1,1999,60
580,Kiss the Girls,R,115,6.6,1997,46
581,Papillon,R,133,7.2,2017,51
582,A League of Their Own,PG,128,7.2,1992,67
583,Mickey and the Bear,R,88,6.4,2019,79
