,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
454,I Was a Communist for the F.B.I.,Not Rated,83,6.2,1951,
455,Johnny Stool Pigeon,Not Rated,76,6.8,1949,
456,Shed No Tears,Passed,70,6.4,1948,
457,Nightmare,Approved,89,6.5,1956,
458,Invisible Stripes,Approved,81,6.8,1939,
459,You Can't Get Away with Murder,Approved,79,6.3,1939,
460,Blues in the Night,Passed,88,6.8,1941,
461,Strangers in the Night,Approved,56,6.4,1944,
462,Race Street,Approved,79,6.6,1948,
463,Calling Dr. Death,Approved,63,6.1,1943,
464,Vice Squad,Approved,88,6.6,1953,
465,A Dangerous Profession,Approved,79,6.1,1949,
466,Million Dollar Weekend,Approved,72,6.2,1948,
467,The Lawless,Not Rated,83,6.8,1950,
468,Danger Signal,Approved,78,6.7,1945,
469,Bury Me Dead,Approved,68,6.1,1947,
470,Follow Me Quietly,Approved,60,6.5,1949,
471,Convicted,Passed,91,6.8,1950,
472,A Woman's Devotion,Approved,88,6.4,1956,
473,The Limping Man,Approved,76,5.7,1953,
474,Whiplash,Approved,91,6.6,1948,
475,The Scarlet Hour,Approved,95,7.0,1956,
476,The Las Vegas Story,Approved,88,6.3,1952,
477,A Lady Without Passport,Approved,74,6.2,1950,
478,Rumble on the Docks,Approved,82,5.7,1956,
479,Saigon,Not Rated,93,6.6,1947,
480,Roses Are Red,Approved,67,6.5,1947,
481,Cop Hater,PG,75,6.4,1958,
482,The Miami Story,Approved,75,6.3,1954,
483,Bewitched,Approved,65,5.6,1945,
484,Girls in Prison,,88,5.1,1956,
485,The Tattooed Stranger,Passed,64,6.1,1950,
486,Strange Impersonation,Approved,68,6.4,1946,
487,One Way Street,Approved,79,6.8,1950,
488,Backlash,Passed,66,6.2,1947,
489,The Gangster,Approved,84,6.6,1947,
490,Highway Dragnet,Passed,71,6.3,1954,
491,Strange Bargain,,68,6.8,1949,
492,Mara Maru,,98,6.1,1952,
493,The Inner Circle,Approved,57,6.1,1946,
494,The Hoodlum,PG,61,6.3,1951,
495,Between Midnight and Dawn,Passed,89,6.6,1950,
496,Behind Locked Doors,Approved,62,6.6,1948,
497,Canon City,Approved,82,6.5,1948,
498,Dressed to Kill,Approved,74,6.5,1941,
499,Gorilla at Large,Not Rated,83,5.4,1954,
500,The Strip,Passed,85,6.0,1951,
501,City Across the River,Approved,91,6.6,1949,
502,The Pretender,Approved,69,6.5,1947,
503,So Dark the Night,Not Rated,71,6.3,1946,
504,San Quentin,Approved,70,6.6,1937,
505,Women's Prison,Approved,80,6.5,1955,
506,The Restless Years,Approved,86,6.5,1958,
507,The Glass Web,Passed,81,6.6,1953,
508,The Night Holds Terror,Approved,86,6.1,1955,
509,Grand Central Murder,Passed,73,6.6,1942,
510,Summer Storm,Approved,106,6.8,1944,
511,Scene of the Crime,Passed,94,6.6,1949,
512,Dead Man's Eyes,Approved,64,6.1,1944,
513,Slaughter on 10th Avenue,Approved,103,6.9,1957,
