,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
520,The Long Goodbye,R,112,7.6,1973,87
521,Another 48 Hrs.,R,93,5.9,1990,23
522,Saw IV,R,93,5.9,2007,36
523,Jeepers Creepers III,Not Rated,100,4.0,2017,
524,Super Troopers 2,R,99,6.0,2018,41
525,Killing Me Softly,R,100,5.5,2002,
526,The Lurker,Not Rated,80,3.5,2019,
527,The Clovehitch Killer,Unrated,109,6.5,2018,59
528,Veronica Mars,PG-13,107,6.8,2014,62
529,Insidious: Chapter 3,PG-13,97,6.1,2015,52
530,Thelma,Not Rated,116,7.0,2017,74
531,Tell No One,Not Rated,131,7.5,2006,82
532,The Titan,TV-MA,97,4.8,2018,33
533,Sphere,PG-13,134,6.1,1998,35
534,Journal 64,Not Rated,119,7.4,2018,
535,The Maltese Falcon,Not Rated,100,8.0,1941,96
536,A Vigilante,R,91,5.6,2018,68
537,Winter's Tale,PG-13,118,6.2,2014,31
538,Inland Empire,R,180,6.9,2006,72
539,The 6th Day,PG-13,123,5.9,2000,49
540,Frequency,PG-13,118,7.3,2000,67
541,Taking Lives,R,103,6.2,2004,38
542,Extremely Loud & Incredibly Close,PG-13,129,6.9,2011,46
543,The Hole,R,102,6.2,2001,
544,Left Behind,PG-13,110,3.1,2014,12
545,Ouija: Origin of Evil,PG-13,99,6.1,2016,65
546,Urban Legend,R,99,5.6,1998,35
547,Sherlock Gnomes,PG,86,5.1,2018,36
548,High Plains Drifter,R,105,7.5,1973,69
549,The Invisible,PG-13,102,6.2,2007,36
550,The Rescuers Down Under,G,77,6.9,1990,70
551,The Brothers Grimm,PG-13,118,5.9,2005,51
552,Devil,PG-13,80,6.2,2010,44
553,Saw V,R,92,5.8,2008,20
554,Paycheck,PG-13,119,6.3,2003,43
555,A Perfect Getaway,R,98,6.5,2009,63
556,Unfriended,R,83,5.5,2014,59
557,Rebecca,,,,2020,
558,Badla,Not Rated,118,7.9,2019,
559,The Possession,PG-13,92,5.9,2012,45
560,Copycat,R,123,6.6,1995,54
561,Flightplan,PG-13,98,6.3,2005,53
562,Death on the Nile,PG,140,7.3,1978,59
563,After the Thin Man,Passed,112,7.7,1936,
564,The Possession of Hannah Grace,R,86,5.2,2018,37
565,Lady in the Water,PG-13,110,5.5,2006,36
566,Paprika,R,90,7.7,2006,81
567,Stay Alive,PG-13,85,5.1,2006,24
568,Three Days of the Condor,R,117,7.4,1975,63
569,I Am the Pretty Thing That Lives in the House,,89,4.5,2016,68
570,Vantage Point,PG-13,90,6.6,2008,40
571,The People Under the Stairs,R,102,6.4,1991,57
572,Malibu Express,R,105,4.7,1985,
573,High and Low,Not Rated,143,8.5,1963,
574,Black Christmas,R,98,7.2,1974,65
575,Saw VI,R,90,6.0,2009,30
576,Night Train to Lisbon,R,111,6.8,2013,30
577,Picnic at Hanging Rock,PG,115,7.5,1975,81
578,El silencio de la ciudad blanca,,110,5.2,2019,
579,Ava,,,,(IV,
580,Wish Upon,PG-13,90,5.0,2017,32
581,Young Sherlock Holmes,PG-13,109,6.8,1985,65
582,Sinister 2,R,97,5.3,2015,32
