,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
429,Extinction,TV-MA,95,5.8,2018,40
430,Night of the Comet,PG-13,95,6.4,1984,59
431,The Man Who Killed Hitler and Then the Bigfoot,Not Rated,98,5.6,2018,51
432,The Time Machine,PG-13,96,6.0,2002,42
433,Despicable Me 2,PG,98,7.3,2013,62
434,Legion,R,100,5.2,2010,32
435,Blade,,,,,
436,Planet of the Apes,PG-13,119,5.7,2001,50
437,A Wrinkle in Time,PG,109,4.2,2018,53
438,Solaris,PG,167,8.1,1972,90
439,The Host,PG-13,125,5.9,2013,35
440,Atlantis: The Lost Empire,PG,95,6.9,2001,52
441,Lost in Space,PG-13,130,5.2,1998,42
442,Godzilla,PG-13,139,5.4,1998,32
443,RoboCop,PG-13,117,6.1,2014,52
444,Supergirl,PG,124,4.4,1984,42
445,Equilibrium,R,107,7.4,2002,33
446,Aniara,R,106,6.2,2018,61
447,The Giver,PG-13,97,6.5,2014,47
448,Hostile,TV-MA,83,5.4,2017,
449,Mad Max 2: The Road Warrior,R,96,7.6,1981,77
450,The Day the Earth Stood Still,PG-13,104,5.5,2008,40
451,The Adjustment Bureau,PG-13,106,7.0,2011,60
452,The Wave,R,90,6.0,2019,51
453,Short Circuit,PG,98,6.7,1986,50
454,Chronicle,PG-13,84,7.0,2012,69
455,Alien vs. Predator,PG-13,101,5.6,2004,29
456,The Darkest Hour,PG-13,89,4.9,2011,18
457,The Island of Dr. Moreau,PG-13,96,4.6,1996,
458,Battleship,PG-13,131,5.8,2012,41
459,Battle Los Angeles,PG-13,116,5.7,2011,37
460,Next,PG-13,96,6.2,2007,42
461,High-Rise,R,119,5.6,2015,65
462,Never Let Me Go,R,103,7.1,2010,69
463,Megamind,PG,95,7.2,2010,63
464,Escape Plan 2: Hades,R,96,3.8,2018,
465,Resident Evil: Afterlife,R,96,5.8,2010,37
466,Transcendence,PG-13,119,6.3,2014,42
467,Nausicaä of the Valley of the Wind,PG,117,8.1,1984,86
468,Star Trek: Generations,PG,118,6.6,1994,55
469,G.I. Joe: Retaliation,PG-13,110,5.8,2013,41
470,Zathura: A Space Adventure,PG,101,6.2,2005,67
471,Anon,TV-MA,100,6.1,2018,54
472,Spectral,PG-13,107,6.3,2016,
473,I Am Number Four,PG-13,111,6.1,2011,36
474,Cowboys & Aliens,PG-13,119,6.0,2011,50
475,Mortal Kombat: Annihilation,PG-13,95,3.7,1997,11
476,Ghost in the Shell,Not Rated,83,8.0,1995,76
477,Self/less,PG-13,117,6.5,2015,34
478,Deadpool 3,,,,,
479,Minions,PG,91,6.4,2015,56
480,Pandorum,R,108,6.7,2009,28
481,Maze Runner: The Scorch Trials,PG-13,131,6.3,2015,43
482,Killer Klowns from Outer Space,PG-13,88,6.2,1988,43
483,"20,000 Leagues Under the Sea",G,127,7.2,1954,83
484,Journey to the Center of the Earth,PG,93,5.8,2008,57
485,Bill & Ted's Bogus Journey,PG,93,6.3,1991,60
486,Flatliners,PG-13,109,5.2,2017,27
487,Blast from the Past,PG-13,112,6.6,1999,48
488,The Fountain,PG-13,97,7.2,2006,51
489,Videodrome,R,87,7.3,1983,60
490,Black Panther II,,,,2022,
491,Enemy Mine,PG-13,108,6.9,1985,59
492,From Beyond,R,85,6.7,1986,
493,Star Wars: The Clone Wars,PG,98,5.9,2008,35
494,Resident Evil: Retribution,R,95,5.4,2012,39
495,Slither,R,95,6.4,2006,69
496,Scooby-Doo 2: Monsters Unleashed,PG,93,5.0,2004,34
497,The Black Hole,PG,98,6.0,1979,52
498,Iron Sky,R,93,5.9,2012,
499,The Flash,,,,2022,
500,Battlefield Earth,PG-13,118,2.5,2000,9
501,Timeline,PG-13,116,5.6,2003,28
502,Race to Witch Mountain,PG,98,5.7,2009,52
503,Mystery Men,PG-13,121,6.1,1999,65
504,The Wandering Earth,TV-MA,125,6.0,2019,57
505,Mute,TV-MA,126,5.4,2018,35
506,Cloudy with a Chance of Meatballs,PG,90,6.9,2009,66
507,Predator 2,R,108,6.3,1990,46
508,The Invisible Man,Not Rated,71,7.7,1933,
509,Howard the Duck,PG,110,4.7,1986,28
510,Solarbabies,PG-13,94,4.8,1986,
511,The Vast of Night,PG-13,89,7.2,2019,84
512,Primer,PG-13,77,6.9,2004,68
