,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
469,Mr. Popper's Penguins,PG,94,6.0,2011,53
470,The Knight of Shadows: Between Yin and Yang,,109,4.9,2019,
471,Ice Age: The Meltdown,PG,91,6.8,2006,58
472,Oliver!,G,153,7.4,1968,74
473,Diary of a Wimpy Kid: Dog Days,PG,94,6.3,2012,54
474,The Pink Panther,PG,93,5.7,2006,38
475,Mr. Bean's Holiday,G,90,6.4,2007,56
476,The Jungle Book,PG,111,6.0,1994,63
477,Nanny McPhee Returns,PG,109,6.1,2010,52
478,The Lego Ninjago Movie,PG,101,6.0,2017,55
479,The Secret World of Arrietty,G,94,7.6,2010,80
480,FernGully: The Last Rainforest,G,76,6.5,1992,67
481,Eight Below,PG,120,7.3,2006,64
482,Batman,PG,105,6.5,1966,71
483,Wallace & Gromit: The Curse of the Were-Rabbit,G,85,7.4,2005,87
484,Mirror Mirror,PG,106,5.6,2012,46
485,Legend of the Guardians: The Owls of Ga'Hoole,PG,97,6.9,2010,53
486,Dumbo,G,64,7.2,1941,96
487,Superman IV: The Quest for Peace,PG,90,3.7,1987,24
488,The Muppet Movie,G,95,7.6,1979,74
489,Rise of the Guardians,PG,97,7.3,2012,58
490,Agent Cody Banks,PG,102,5.0,2003,41
491,Monster Trucks,PG,104,5.6,2016,41
492,Ice Age: Continental Drift,PG,88,6.6,2012,49
493,The Next Karate Kid,PG,107,4.4,1994,36
494,The Adventures of Pinocchio,G,96,5.2,1996,
495,3 Ninjas,PG,84,5.3,1992,36
496,The Rookie,G,127,6.9,2002,72
497,Old Dogs,PG,88,5.4,2009,19
498,The One and Only Ivan,,,,2020,
499,My Sister's Keeper,PG-13,109,7.4,2009,51
500,Scales: A Mermaids Tale,PG,92,4.7,2017,
501,Flushed Away,PG,85,6.6,2006,74
502,Spy Kids 2: Island of Lost Dreams,PG,100,5.1,2002,66
503,Muppet Treasure Island,G,99,7.0,1996,64
504,Gulliver's Travels,PG,85,4.9,2010,33
505,Middle School: The Worst Years of My Life,PG,92,6.1,2016,51
506,Snow Day,PG,89,5.1,2000,34
507,The Haunted Mansion,PG,88,5.0,2003,34
508,Hannah Montana: The Movie,G,102,4.4,2009,47
509,Le Petit Prince,PG,108,7.7,2015,70
510,Kung Fu Panda 2,PG,90,7.2,2011,67
511,Sinbad: Legend of the Seven Seas,PG,86,6.7,2003,48
512,A Christmas Story,PG,94,8.0,1983,77
513,The Pagemaster,G,80,6.1,1994,
514,Imagine That,PG,107,5.6,2009,54
515,The Great Race,Passed,160,7.2,1965,71
516,Ice Age: Dawn of the Dinosaurs,PG,94,6.9,2009,50
517,Bugsy Malone,G,93,6.9,1976,71
518,All Dogs Go to Heaven,G,84,6.8,1989,50
519,The Great Mouse Detective,G,74,7.2,1986,73
520,Looney Tunes: Back in Action,PG,91,5.7,2003,64
521,Iron Will,PG,108,6.6,1994,56
522,Batman: Mask of the Phantasm,PG,76,7.8,1993,
523,Horton Hears a Who!,G,86,6.8,2008,71
524,Inkheart,PG,106,6.1,2008,
525,Bean,PG-13,89,6.5,1997,52
526,My Hero Academia: Two Heroes,PG-13,96,7.6,2018,
527,*batteries not included,PG,106,6.7,1987,54
528,The Point,Not Rated,74,7.7,1971,
529,Tooth Fairy,PG,101,5.0,2010,36
530,Pokémon: The First Movie - Mewtwo Strikes Back,G,96,6.2,1998,35
531,Teen Titans GO! to the Movies,PG,84,6.8,2018,69
532,Muppets Most Wanted,PG,107,6.4,2014,61
533,Grand-Daddy Day Care,PG-13,96,4.8,2019,
534,Mac and Me,PG,95,3.3,1988,
535,Clifford the Big Red Dog,,,,2020,
536,Cats & Dogs,PG,87,5.1,2001,47
537,Le prince oublié,,101,5.3,2020,
538,Song of the South,Approved,94,7.1,1946,54
539,The Lizzie McGuire Movie,PG,94,5.5,2003,56
540,Children of Heaven,PG,89,8.3,1997,
541,TMNT,PG,103,6.2,2007,41
542,Three Men and a Little Lady,PG,104,5.4,1990,51
543,Mighty Joe Young,PG,114,5.6,1998,51
544,Balto,G,78,7.1,1995,
